AID_ID_Number,lane_id,speed,occupancy,volume
AID08212,Slow Lane,66,3,3
AID08213,Fast Lane,96,0,2
AID08213,Middle Lane,89,2,5
AID08213,Slow Lane,110,0,0
AID08214,Fast Lane,108,0,4
AID08214,Middle Lane,81,2,5
AID08214,Slow Lane,93,2,4
AID08215,Fast Lane,128,2,3
AID08215,Middle Lane,101,1,5
AID08215,Slow Lane,89,0,3
AID08216,Fast Lane,132,0,1
AID08216,Middle Lane,102,2,3
AID08216,Slow Lane,101,0,1
AID08217,Fast Lane,108,2,4
AID08217,Middle Lane,98,5,6
AID08217,Slow Lane,115,3,3
AID08218,Fast Lane,108,1,3
AID08218,Middle Lane,104,2,8
AID08218,Slow Lane,90,0,1
AID08219,Fast Lane,116,0,2
AID08219,Middle Lane,104,3,7
AID08219,Slow Lane,74,4,3
AID08220,Fast Lane,112,2,3
AID08220,Middle Lane,104,4,8
AID08220,Slow Lane,92,4,4
AID08221,Fast Lane,110,2,6
AID08221,Middle Lane,94,3,7
AID08221,Slow Lane,83,3,4
AID08222,Fast Lane,82,1,4
AID08222,Middle Lane,79,2,6
AID08222,Slow Lane,64,4,2
AID08223,Fast Lane,110,1,5
AID08223,Middle Lane,100,3,7
AID08223,Slow Lane,63,4,3
AID09101,Fast Lane,77,5,5
AID09101,Slow Lane,71,1,1
AID09102,Fast Lane,83,1,1
AID09102,Middle Lane,74,1,2
AID09102,Slow Lane,70,0,0
AID09103,Fast Lane,70,1,2
AID09103,Middle Lane,67,1,2
AID09103,Slow Lane,80,0,0
AID09104,Fast Lane,71,1,2
AID09104,Slow Lane,82,0,2
AID09105,Fast Lane,80,0,0
AID09105,Slow Lane,79,2,2
AID09106,Fast Lane,80,0,0
AID09106,Middle Lane,66,1,3
AID09106,Slow Lane,69,3,5
AID09107,Fast Lane,80,0,0
AID09107,Middle Lane,81,2,6
AID09107,Slow Lane,46,1,1
AID09108,Fast Lane,85,0,1
AID09108,Middle Lane,83,3,5
AID09108,Slow Lane,56,1,1
AID09109,Fast Lane,70,0,0
AID09109,Middle Lane 1,70,0,0
AID09109,Middle Lane 2,71,3,4
AID09109,Slow Lane,70,0,0
AID09110,Fast Lane,84,4,5
AID09110,Slow Lane,55,4,2
AID09111,Fast Lane,72,4,7
AID09111,Slow Lane,81,3,6
AID09112,Fast Lane,82,0,1
AID09112,Slow Lane,91,6,7
AID09113,Fast Lane,71,3,4
AID09114,Fast Lane,58,10,9
AID09114,Middle Lane,65,9,12
AID09114,Slow Lane,72,1,2
AID09118,Fast Lane,82,4,7
AID09118,Slow Lane,66,11,12
AID09119,Fast Lane,91,4,9
AID09119,Middle Lane,80,7,13
AID09119,Slow Lane,75,1,3
AID09121,Fast Lane,80,11,17
AID09121,Middle Lane,69,9,13
AID09121,Slow Lane,77,4,7
AID09122,Fast Lane,78,3,8
AID09122,Middle Lane,75,5,10
AID09122,Slow Lane,67,6,8
AID09123,Fast Lane,90,2,6
AID09123,Middle Lane,82,6,8
AID09123,Slow Lane,72,2,2
AID09151,Fast Lane,108,1,3
AID09151,Middle Lane,107,2,4
AID09151,Slow Lane,87,4,6
AID09152,Fast Lane,113,1,4
AID09152,Middle Lane,99,0,2
AID09152,Slow Lane,65,1,2
AID09153,Fast Lane,87,0,1
AID09153,Middle Lane,91,2,5
AID09153,Slow Lane,79,1,2
AID09154,Fast Lane,111,1,3
AID09154,Middle Lane,95,3,5
AID09154,Slow Lane,76,6,4
AID09155,Fast Lane,97,0,1
AID09155,Middle Lane,111,3,4
AID09155,Slow Lane,90,3,3
AID09156,Fast Lane,91,0,1
AID09156,Middle Lane,104,0,3
AID09156,Slow Lane,85,1,5
AID09157,Fast Lane,100,0,0
AID09157,Middle Lane,84,6,9
AID09157,Slow Lane,85,3,4
AID09201,Fast Lane,96,0,1
AID09201,Middle Lane,82,1,3
AID09201,Slow Lane,56,3,2
AID09202,Fast Lane,80,0,0
AID09202,Slow Lane,83,1,2
AID09203,Fast Lane,72,0,1
AID09203,Slow Lane,68,5,7
AID09204,Fast Lane,80,0,1
AID09204,Slow Lane,80,0,0
AID09205,Fast Lane,80,0,0
AID09205,Slow Lane,64,8,2
AID09206,Fast Lane,80,0,0
AID09206,Middle Lane,74,0,2
AID09206,Slow Lane,91,0,1
AID09207,Fast Lane,64,1,3
AID09207,Slow Lane,80,0,0
AID09208,Fast Lane,77,2,3
AID09208,Slow Lane,47,5,3
AID09251,Fast Lane,94,2,6
AID09251,Middle Lane,64,4,7
AID09251,Slow Lane,53,3,3
AID09252,Fast Lane,88,1,4
AID09252,Middle Lane,87,4,7
AID09252,Slow Lane,96,3,5
AID09253,Fast Lane,100,0,0
AID09253,Middle Lane,94,2,3
AID09253,Slow Lane,90,4,4
AID09254,Fast Lane,95,0,1
AID09254,Middle Lane,79,2,5
AID09254,Slow Lane,64,3,5
AID09256,Fast Lane,100,0,0
AID09256,Middle Lane,115,2,4
AID09256,Slow Lane,90,2,4
AID09257,Fast Lane,110,2,4
AID09257,Middle Lane,110,5,5
AID09257,Slow Lane,82,1,1
AID09258,Fast Lane,108,2,6
AID09258,Middle Lane,107,2,6
AID09258,Slow Lane,75,0,1
AID10101,Fast Lane,51,14,6
AID10102,Fast Lane,68,1,1
AID10102,Middle Lane,77,0,1
AID10102,Slow Lane,54,8,6
AID10103,Fast Lane,80,0,0
AID10103,Slow Lane,73,2,2
AID10104,Fast Lane,80,1,1
AID10104,Slow Lane,58,6,7
AID10105,Fast Lane,80,0,0
AID10105,Middle Lane,90,2,3
AID10105,Slow Lane,68,1,2
AID10106,Fast Lane,80,0,0
AID10106,Middle Lane,83,2,4
AID10106,Slow Lane,47,2,1
AID10107,Fast Lane,80,0,0
AID10107,Middle Lane,100,1,2
AID10107,Slow Lane,88,0,1
AID10108,Fast Lane,80,0,0
AID10108,Middle Lane,119,0,2
AID10108,Slow Lane,96,0,1
AID10109,Fast Lane,80,0,0
AID10109,Middle Lane,77,0,2
AID10109,Slow Lane,65,2,2
AID10110,Fast Lane,80,0,0
AID10110,Middle Lane,96,1,3
AID10110,Slow Lane,80,0,0
AID10111,Fast Lane,80,0,0
AID10111,Middle Lane,104,0,1
AID10111,Slow Lane,69,1,1
AID10112,Fast Lane,80,0,0
AID10112,Middle Lane,80,0,0
AID10112,Slow Lane,97,0,2
AID10113,Fast Lane,100,0,0
AID10113,Middle Lane,99,2,3
AID10113,Slow Lane,102,5,5
AID10114,Fast Lane,100,0,0
AID10114,Middle Lane,93,1,4
AID10114,Slow Lane,83,4,2
AID10115,Fast Lane,124,0,1
AID10115,Middle Lane,112,1,2
AID10115,Slow Lane,90,3,2
AID10116,Fast Lane,122,1,2
AID10116,Middle Lane,111,1,2
AID10116,Slow Lane,96,2,2
AID10117,Fast Lane,100,0,1
AID10117,Middle Lane,107,0,2
AID10117,Slow Lane,64,1,1
AID10118,Fast Lane,100,0,0
AID10118,Middle Lane,98,1,2
AID10118,Slow Lane,93,0,1
AID10119,Fast Lane,84,0,1
AID10119,Middle Lane,100,0,0
AID10119,Slow Lane,100,0,0
AID10120,Fast Lane,80,0,0
AID10120,Middle Lane,80,0,0
AID10120,Slow Lane,73,1,2
AID10202,Fast Lane,120,1,4
AID10202,Middle Lane,113,2,6
AID10202,Slow Lane,82,2,4
AID10203,Fast Lane,114,1,2
AID10203,Middle Lane,131,1,3
AID10203,Slow Lane,78,1,3
AID10204,Fast Lane,100,0,0
AID10204,Middle Lane,69,1,2
AID10204,Slow Lane,135,2,1
AID10205,Fast Lane,100,0,0
AID10205,Middle Lane,108,2,3
AID10205,Slow Lane,100,0,0
AID10206,Fast Lane,100,0,0
AID10206,Middle Lane,105,0,1
AID10206,Slow Lane,83,2,2
AID10207,Fast Lane,100,0,0
AID10207,Middle Lane,106,0,1
AID10207,Slow Lane,56,1,2
AID10208,Fast Lane,145,0,1
AID10208,Middle Lane,91,1,2
AID10208,Slow Lane,125,1,2
AID10209,Fast Lane,124,0,1
AID10209,Middle Lane,138,0,1
AID10209,Slow Lane,37,4,2
AID10210,Fast Lane,94,0,1
AID10210,Middle Lane,98,1,2
AID10210,Slow Lane,78,2,1
AID10211,Fast Lane,92,0,1
AID10211,Middle Lane,94,2,3
AID10211,Slow Lane,83,1,1
AID10212,Fast Lane,80,0,0
AID10212,Middle Lane,106,1,2
AID10212,Slow Lane,97,2,2
AID10213,Fast Lane,80,0,0
AID10213,Middle Lane,80,0,0
AID10213,Slow Lane,103,0,1
AID10214,Fast Lane,80,0,0
AID10214,Middle Lane,92,0,1
AID10214,Slow Lane,70,2,4
AID10215,Fast Lane,80,0,0
AID10215,Middle Lane,97,0,1
AID10215,Slow Lane,77,3,3
AID10216,Fast Lane,80,0,0
AID10216,Middle Lane,76,1,4
AID10216,Slow Lane,55,1,1
AID10218,Fast Lane,80,0,0
AID10218,Slow Lane,74,2,1
TDS10001,Fast Lane,65,13,9
TDS10001,Middle Lane,80,0,0
TDS10001,Slow Lane,59,13,10
TDS10002,Fast Lane,61,3,3
TDS10002,Slow Lane,54,9,6
TDS10003,Fast Lane,96,3,5
TDS10003,Slow Lane,78,6,5
TDS10004,Fast Lane,78,10,8
TDS10004,Middle Lane,66,6,3
TDS10004,Slow Lane,59,7,4
TDS10005,Fast Lane,76,2,3
TDS10005,Slow Lane,71,4,6
TDS10006,Fast Lane,75,4,5
TDS10006,Slow Lane,63,7,5
TDS10007,Fast Lane,80,1,1
TDS10007,Slow Lane,77,6,5
TDS10008,Fast Lane,80,4,3
TDS10008,Slow Lane,69,8,6
TDS10010,Fast Lane,39,21,7
TDS10010,Slow Lane,83,9,5
TDS10011,Fast Lane,63,12,6
TDS10011,Middle Lane,59,10,6
TDS10011,Slow Lane,28,9,3
TDS10012,Fast Lane,73,4,6
TDS10012,Middle Lane,58,3,3
TDS10012,Slow Lane,80,0,0
TDS10013,Fast Lane,70,7,7
TDS10013,Middle Lane,64,8,4
TDS10013,Slow Lane,80,0,0
TDS20001,Fast Lane,85,3,3
TDS20001,Slow Lane,85,2,2
TDS20002,Fast Lane,73,3,3
TDS20002,Slow Lane,73,4,2
TDS20003,Fast Lane,101,0,1
TDS20003,Middle Lane 1,58,1,1
TDS20003,Middle Lane 2,83,2,2
TDS20003,Slow Lane,61,5,3
TDS20004,Fast Lane,99,1,1
TDS20004,Middle Lane,79,5,5
TDS20004,Slow Lane,69,5,4
TDS20005,Fast Lane,64,5,4
TDS20005,Middle Lane,84,7,5
TDS20005,Slow Lane,104,3,3
TDS20006,Fast Lane,58,8,5
TDS20006,Middle Lane,91,10,7
TDS20006,Slow Lane,64,13,8
TDS20007,Fast Lane,62,1,1
TDS20007,Slow Lane,71,1,1
TDS20008,Fast Lane,63,6,7
TDS20008,Slow Lane,61,9,6
TDS20009,Fast Lane,97,9,6
TDS20009,Slow Lane,72,8,4
TDS30001,Fast Lane,91,1,1
TDS30001,Middle Lane,79,1,2
TDS30001,Slow Lane,68,6,2
TDS30002,Fast Lane,100,0,0
TDS30002,Middle Lane,66,3,2
TDS30002,Slow Lane,100,0,0
TDS30003,Fast Lane,100,0,0
TDS30003,Middle Lane,91,1,1
TDS30003,Slow Lane,94,1,1
TDS30004,Fast Lane,100,0,0
TDS30004,Middle Lane,120,1,2
TDS30004,Slow Lane,100,0,0
TDS30005,Fast Lane,100,0,0
TDS30005,Middle Lane 1,100,3,0
TDS30005,Middle Lane 2,93,3,2
TDS30005,Slow Lane,100,0,0
TDS30006,Fast Lane,100,0,0
TDS30006,Middle Lane,102,2,3
TDS30006,Slow Lane,81,2,1
TDS30007,Fast Lane,100,0,0
TDS30007,Slow Lane,100,0,0
TDS30008,Fast Lane,87,0,1
TDS30008,Slow Lane,100,0,0
TDS90001,Fast Lane,89,3,3
TDS90001,Middle Lane,88,8,6
TDS90001,Slow Lane,81,6,4
TDS90002,Fast Lane,85,8,8
TDS90002,Middle Lane 1,73,6,6
TDS90002,Middle Lane 2,74,12,11
TDS90002,Slow Lane,100,0,0
TDS90003,Fast Lane,83,6,6
TDS90003,Middle Lane,70,16,8
TDS90003,Slow Lane,66,16,8
TDS90005,Fast Lane,42,5,3
TDS90005,Middle Lane,68,15,10
TDS90005,Slow Lane,59,17,8
TDS90010,Fast Lane,88,4,4
TDS90010,Slow Lane,80,0,0
TDS90011,Fast Lane,84,4,4
TDS90011,Slow Lane,80,0,0
TDS90012,Fast Lane,67,3,3
TDS90012,Slow Lane,77,1,1
TDS90013,Fast Lane,82,1,2
TDS90013,Middle Lane,76,4,4
TDS90013,Slow Lane,81,1,1
TDS90014,Fast Lane,80,0,0
TDS90014,Middle Lane,82,6,6
TDS90014,Slow Lane,69,3,2
TDS90015,Fast Lane,98,0,1
TDS90015,Middle Lane,93,3,3
TDS90015,Slow Lane,75,4,2
TDS90016,Fast Lane,87,4,4
TDS90016,Middle Lane 1,72,6,5
TDS90016,Middle Lane 2,65,9,5
TDS90016,Slow Lane,61,5,2
TDS90017,Fast Lane,115,3,3
TDS90017,Middle Lane,86,7,5
TDS90017,Slow Lane,91,6,3
TDS90018,Fast Lane,79,41,9
TDS90018,Middle Lane,67,46,8
TDS90018,Slow Lane,58,11,2
TDS90019,Fast Lane,70,4,4
TDS90019,Middle Lane,66,10,5
TDS90019,Slow Lane,80,4,2
TDS90020,Fast Lane,63,1,2
TDS90020,Middle Lane,77,4,6
TDS90020,Slow Lane,90,2,2
TDS90021,Fast Lane,68,7,5
TDS90021,Middle Lane 1,70,0,1
TDS90021,Middle Lane 2,59,12,6
TDS90021,Slow Lane,60,6,4
TDS90022,Fast Lane,83,2,2
TDS90022,Middle Lane,70,10,8
TDS90022,Slow Lane,59,2,2
TDS90023,Fast Lane,292,100,21
TDS90023,Middle Lane 1,0,100,30
TDS90023,Middle Lane 2,0,100,29
TDS90023,Slow Lane,0,100,21
TDS90024,Fast Lane,97,10,9
TDS90024,Middle Lane,77,10,9
TDS90024,Slow Lane,102,7,5
TDS90025,Fast Lane,88,12,10
TDS90025,Middle Lane,72,12,10
TDS90025,Slow Lane,77,7,6
TDS90026,Fast Lane,81,14,13
TDS90026,Middle Lane,76,11,10
TDS90026,Slow Lane,69,6,6
TDS90028,Fast Lane,88,16,17
TDS90028,Middle Lane,78,13,12
TDS90028,Slow Lane,91,7,2
TDS90029,Fast Lane,90,9,13
TDS90029,Middle Lane,73,7,10
TDS90029,Slow Lane,68,8,5
TDS90030,Fast Lane,107,6,8
TDS90030,Middle Lane,76,8,9
TDS90030,Slow Lane,68,8,5
TDS90031,Fast Lane,78,17,11
TDS90031,Middle Lane,74,24,14
TDS90031,Slow Lane,83,11,4
TDS90032,Fast Lane,108,8,8
TDS90032,Middle Lane,90,15,12
TDS90032,Slow Lane,83,14,7
TDS90033,Fast Lane,81,14,16
TDS90033,Middle Lane,80,13,11
TDS90033,Slow Lane,77,12,7
TDS90034,Fast Lane,81,15,10
TDS90034,Middle Lane,82,12,10
TDS90034,Slow Lane,78,8,7
TDS90035,Fast Lane,85,13,14
TDS90035,Middle Lane,89,6,8
TDS90035,Slow Lane,96,4,4
TDS90036,Fast Lane,82,9,10
TDS90036,Middle Lane 1,92,5,3
TDS90036,Middle Lane 2,102,10,6
TDS90036,Slow Lane,59,9,2
TDS90037,Fast Lane,69,19,16
TDS90037,Middle Lane,63,16,11
TDS90037,Slow Lane,51,20,11
TDS90038,Fast Lane,72,21,19
TDS90038,Middle Lane,56,23,11
TDS90038,Slow Lane,59,7,3
TDS90039,Fast Lane,124,6,10
TDS90039,Middle Lane,100,8,9
TDS90039,Slow Lane,79,3,2
TDS90040,Fast Lane,79,12,12
TDS90040,Middle Lane,67,14,9
TDS90040,Slow Lane,89,3,3
TDS90041,Fast Lane,84,11,10
TDS90041,Middle Lane,80,11,8
TDS90041,Slow Lane,73,8,4
TDS90042,Fast Lane,76,6,7
TDS90042,Middle Lane,71,10,8
TDS90042,Slow Lane,59,11,6
TDS90043,Fast Lane,86,7,8
TDS90043,Middle Lane,71,14,11
TDS90043,Slow Lane,77,5,6
TDS90044,Fast Lane,87,9,10
TDS90044,Middle Lane,77,10,7
TDS90044,Slow Lane,66,9,5
TDS90046,Fast Lane,84,16,13
TDS90046,Middle Lane,76,15,11
TDS90046,Slow Lane,63,25,10
TDS90048,Fast Lane,52,12,10
TDS90048,Middle Lane,43,17,9
TDS90048,Slow Lane,41,11,7
TDS90049,Fast Lane,71,8,7
TDS90049,Middle Lane 1,62,6,5
TDS90049,Middle Lane 2,57,9,6
TDS90049,Slow Lane,22,7,2
TDS90051,Fast Lane,74,25,15
TDS90051,Middle Lane 1,71,10,8
TDS90051,Middle Lane 2,66,14,6
TDS90051,Slow Lane,70,0,0
TDS90052,Fast Lane,60,16,11
TDS90052,Middle Lane,61,22,15
TDS90052,Slow Lane,0,4,3
TDS90053,Fast Lane,63,57,13
TDS90053,Middle Lane,66,16,9
TDS90053,Slow Lane,61,13,8
TDS90055,Fast Lane,80,15,14
TDS90055,Middle Lane,72,12,9
TDS90055,Slow Lane,54,15,8
TDS90056,Fast Lane,79,9,9
TDS90056,Middle Lane,67,19,12
TDS90056,Slow Lane,62,4,3
TDS90057,Fast Lane,83,15,13
TDS90057,Middle Lane,88,13,9
TDS90057,Slow Lane,69,15,8
TDS90059,Fast Lane,103,4,7
TDS90059,Middle Lane,82,11,11
TDS90059,Slow Lane,75,6,4
TDS90060,Fast Lane,96,8,8
TDS90060,Middle Lane,75,18,9
TDS90060,Slow Lane,74,9,3
TDS90061,Fast Lane,76,6,6
TDS90061,Middle Lane,74,17,15
TDS90061,Slow Lane,75,9,6
TDS90062,Fast Lane,100,4,5
TDS90062,Middle Lane,80,11,10
TDS90062,Slow Lane,76,10,8
TDS90063,Fast Lane,80,0,0
TDS90063,Middle Lane 1,112,3,2
TDS90063,Middle Lane 2,84,3,3
TDS90063,Slow Lane,80,0,1
TDS90064,Fast Lane,0,1,1
TDS90064,Middle Lane,65,13,10
TDS90064,Slow Lane,35,6,1
TDS90065,Fast Lane,111,1,1
TDS90065,Middle Lane,87,10,9
TDS90065,Slow Lane,71,5,3
TDS90066,Fast Lane,102,1,2
TDS90066,Middle Lane,74,8,6
TDS90066,Slow Lane,67,13,11
TDS90067,Fast Lane,74,4,4
TDS90067,Middle Lane,72,4,3
TDS90067,Slow Lane,55,22,12
TDS90068,Fast Lane,91,1,2
TDS90068,Slow Lane,69,2,2
TDS90071,Fast Lane,74,6,6
TDS90071,Slow Lane,70,12,8
TDS90072,Fast Lane,91,12,10
TDS90072,Slow Lane,75,13,8
TDS90073,Fast Lane,82,4,7
TDS90073,Middle Lane,51,3,4
TDS90073,Slow Lane,100,0,0
TDS90074,Fast Lane,84,2,4
TDS90074,Middle Lane,79,7,9
TDS90074,Slow Lane,70,8,5
TDS90075,Fast Lane,84,1,1
TDS90075,Middle Lane,76,5,5
TDS90075,Slow Lane,59,12,8
TDS90076,Fast Lane,134,1,1
TDS90076,Middle Lane,90,2,3
TDS90076,Slow Lane,70,2,2
TDS90077,Fast Lane,107,0,1
TDS90077,Middle Lane,94,7,9
TDS90077,Slow Lane,90,6,5
TDS90078,Fast Lane,91,5,7
TDS90078,Middle Lane,87,13,8
TDS90078,Slow Lane,90,9,4
TDS90079,Fast Lane,88,6,7
TDS90079,Middle Lane,78,6,8
TDS90079,Slow Lane,76,5,4
TDS90080,Fast Lane,85,2,3
TDS90080,Middle Lane,80,4,5
TDS90080,Slow Lane,88,3,4
TDS90081,Fast Lane,95,2,2
TDS90081,Middle Lane,91,6,5
TDS90081,Slow Lane,66,2,3
TDS90083,Fast Lane,100,1,1
TDS90083,Middle Lane,73,7,5
TDS90083,Slow Lane,100,0,0
TDS90084,Fast Lane,99,4,4
TDS90084,Middle Lane,85,11,5
TDS90084,Slow Lane,94,5,4
TDS90086,Fast Lane,92,1,2
TDS90086,Middle Lane,80,7,5
TDS90086,Slow Lane,100,2,0
TDS90087,Fast Lane,100,0,0
TDS90087,Middle Lane,77,3,4
TDS90087,Slow Lane,100,0,0
TDS90088,Fast Lane,100,0,0
TDS90088,Middle Lane,64,8,7
TDS90088,Slow Lane,55,2,1
TDS90089,Fast Lane,86,2,3
TDS90089,Middle Lane 1,67,3,2
TDS90089,Middle Lane 2,78,6,5
TDS90089,Slow Lane,100,0,1
TDS90090,Fast Lane,103,2,2
TDS90090,Middle Lane,84,6,8
TDS90090,Slow Lane,67,4,2
TDS90091,Fast Lane,85,3,4
TDS90091,Middle Lane,83,5,6
TDS90091,Slow Lane,74,3,2
TDS90092,Fast Lane,80,1,1
TDS90092,Middle Lane,67,5,4
TDS90092,Slow Lane,53,6,3
TDS91001,Fast Lane,77,0,1
TDS91001,Middle Lane,63,4,4
TDS91001,Slow Lane,60,4,3
TDS91002,Middle Lane,90,2,2
TDS91002,Slow Lane,75,4,2
TDS91003,Fast Lane,62,1,1
TDS91003,Middle Lane,83,2,2
TDS91003,Slow Lane,64,5,4
TDS91004,Fast Lane,94,4,1
TDS91004,Middle Lane,74,7,6
TDS91004,Slow Lane,109,1,1
TDS91005,Fast Lane,70,5,0
TDS91005,Middle Lane 1,80,4,3
TDS91005,Middle Lane 2,74,12,8
TDS91006,Fast Lane,70,0,0
TDS91006,Middle Lane 1,58,7,2
TDS91006,Middle Lane 2,76,2,3
TDS91006,Slow Lane,70,5,1
TDS91007,Fast Lane,64,0,1
TDS91007,Middle Lane,66,4,3
TDS91007,Slow Lane,71,1,1
TDS91008,Fast Lane,107,2,2
TDS91008,Middle Lane,76,7,7
TDS91008,Slow Lane,68,2,2
TDS91009,Fast Lane,101,1,1
TDS91009,Middle Lane 1,67,17,6
TDS91009,Middle Lane 2,88,13,7
TDS91009,Slow Lane,76,8,8
TDS91010,Fast Lane,70,0,0
TDS91010,Middle Lane 1,79,8,5
TDS91010,Middle Lane 2,64,1,2
TDS91010,Slow Lane,67,8,4
TDS91011,Fast Lane,99,3,4
TDS91011,Middle Lane,82,6,7
TDS91011,Slow Lane,83,9,5
TDS91012,Fast Lane,87,2,3
TDS91012,Middle Lane,88,5,5
TDS91012,Slow Lane,77,3,1
TDS91013,Fast Lane,67,3,4
TDS91013,Middle Lane,74,4,6
TDS91013,Slow Lane,48,1,2
TDS91014,Fast Lane,91,2,2
TDS91014,Middle Lane,74,4,3
TDS91014,Slow Lane,70,6,2
TDS91015,Fast Lane,87,1,2
TDS91015,Middle Lane,71,7,7
TDS91015,Slow Lane,67,6,1
TDS91016,Fast Lane,85,5,5
TDS91016,Middle Lane,87,7,8
TDS91016,Slow Lane,85,10,10
TDS91017,Fast Lane,74,4,4
TDS91017,Middle Lane,84,9,8
TDS91017,Slow Lane,72,11,4
TDS91018,Fast Lane,57,0,1
TDS91018,Middle Lane 1,71,1,1
TDS91018,Middle Lane 2,69,5,5
TDS91018,Slow Lane,55,1,1
TDS91019,Fast Lane,80,0,0
TDS91019,Middle Lane 1,80,7,5
TDS91019,Middle Lane 2,109,3,3
TDS91019,Slow Lane,80,0,0
TDS91020,Fast Lane,94,2,2
TDS91020,Middle Lane,80,0,1
TDS91020,Slow Lane,77,1,2
TDS91021,Fast Lane,75,3,3
TDS91021,Middle Lane,69,2,2
TDS91021,Slow Lane,80,0,0
TDS91022,Fast Lane,66,5,5
TDS91022,Middle Lane,71,1,1
TDS91022,Slow Lane,61,18,6
TDS91023,Fast Lane,89,4,6
TDS91023,Middle Lane,72,4,4
TDS91023,Slow Lane,72,0,1
TDS91025,Fast Lane,80,0,0
TDS91025,Middle Lane 1,111,2,4
TDS91025,Middle Lane 2,88,4,6
TDS91025,Slow Lane,91,5,5
TDS91026,Fast Lane,89,5,6
TDS91026,Middle Lane,73,9,9
TDS91026,Slow Lane,66,6,2
TDS91028,Fast Lane,87,5,5
TDS91028,Middle Lane,76,6,7
TDS91028,Slow Lane,81,6,4
TDS91030,Fast Lane,127,1,1
TDS91030,Middle Lane 1,87,2,3
TDS91030,Middle Lane 2,79,2,2
TDS91030,Slow Lane,80,0,0
TDS91031,Fast Lane,103,5,4
TDS91031,Middle Lane 1,80,0,0
TDS91031,Middle Lane 2,85,8,6
TDS91031,Slow Lane,80,0,0
TDS91032,Fast Lane,70,0,0
TDS91032,Slow Lane,70,0,0
TDS91035,Fast Lane,65,10,4
TDS91035,Middle Lane,69,8,7
TDS91035,Slow Lane,77,22,10
TDS91037,Fast Lane,76,5,4
TDS91037,Middle Lane,67,13,11
TDS91037,Slow Lane,60,10,6
TDS91038,Fast Lane,81,6,7
TDS91038,Middle Lane,88,10,7
TDS91038,Slow Lane,80,1,1
TDS91040,Fast Lane,104,3,4
TDS91040,Middle Lane,76,11,8
TDS91040,Slow Lane,189,2,1
TDS91041,Fast Lane,90,4,5
TDS91041,Middle Lane,74,10,6
TDS91041,Slow Lane,98,3,1
TDS91042,Fast Lane,87,1,2
TDS91042,Middle Lane,80,9,6
TDS91042,Slow Lane,62,3,1
TDS91043,Fast Lane,82,4,6
TDS91043,Slow Lane,78,14,12
TDS91044,Fast Lane,81,9,9
TDS91044,Middle Lane,73,11,8
TDS91044,Slow Lane,62,8,4
TDS91045,Fast Lane,82,8,9
TDS91045,Middle Lane 1,65,11,6
TDS91045,Middle Lane 2,79,5,5
TDS91045,Slow Lane,52,14,9
TDS91046,Fast Lane,113,1,1
TDS91046,Middle Lane,88,6,5
TDS91046,Slow Lane,76,9,9
TDS91047,Fast Lane,107,2,3
TDS91047,Middle Lane,74,4,4
TDS91047,Slow Lane,66,1,1
TDS91048,Fast Lane,106,3,5
TDS91048,Middle Lane,91,12,9
TDS91048,Slow Lane,70,9,5
TDS91049,Fast Lane,96,3,3
TDS91049,Middle Lane,83,11,10
TDS91049,Slow Lane,76,7,3
TDS91050,Fast Lane,94,1,1
TDS91050,Middle Lane,84,5,5
TDS91050,Slow Lane,98,2,3
TDS91051,Fast Lane,113,1,2
TDS91051,Middle Lane 1,59,6,3
TDS91051,Middle Lane 2,80,10,8
TDS91051,Slow Lane,71,2,2
TDS91052,Fast Lane,64,1,1
TDS91052,Slow Lane,72,3,3
TDS91053,Fast Lane,103,5,6
TDS91053,Middle Lane,89,4,3
TDS91053,Slow Lane,110,1,1
TDS91054,Fast Lane,134,1,2
TDS91054,Slow Lane,84,3,2
TDS91055,Fast Lane,105,4,6
TDS91055,Middle Lane,72,9,6
TDS91055,Slow Lane,86,14,8
TDS91056,Fast Lane,64,12,9
TDS91056,Slow Lane,60,9,6
TDS91057,Fast Lane,81,10,6
TDS91057,Slow Lane,85,6,4
TDS91058,Fast Lane,100,0,0
TDS91058,Middle Lane,104,8,6
TDS91058,Slow Lane,91,12,7
TDS91059,Fast Lane,124,1,2
TDS91059,Middle Lane,113,4,8
TDS91059,Slow Lane,81,6,7
TDS91060,Fast Lane,92,2,4
TDS91060,Middle Lane,81,8,7
TDS91060,Slow Lane,78,9,5
TDS91061,Fast Lane,83,2,3
TDS91061,Middle Lane 1,62,3,1
TDS91061,Middle Lane 2,83,6,7
TDS91061,Slow Lane,52,10,5
TDS91062,Fast Lane,94,3,3
TDS91062,Middle Lane,71,15,7
TDS91062,Slow Lane,68,4,1
TDS91063,Fast Lane,100,0,0
TDS91063,Middle Lane,106,3,5
TDS91063,Slow Lane,82,4,3
TDS91064,Fast Lane,59,1,1
TDS91064,Middle Lane,81,5,7
TDS91064,Slow Lane,78,3,4
TDS91065,Fast Lane,108,4,7
TDS91065,Middle Lane,95,4,7
TDS91065,Slow Lane,90,2,2
TDS91066,Fast Lane,97,4,5
TDS91066,Middle Lane,89,3,5
TDS91066,Slow Lane,102,2,3
TDS91067,Fast Lane,99,5,6
TDS91067,Middle Lane,94,9,7
TDS91067,Slow Lane,77,7,5
TDS91068,Fast Lane,96,3,4
TDS91068,Middle Lane,81,8,7
TDS91068,Slow Lane,75,12,3
TDS91069,Fast Lane,95,4,5
